unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
24861,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,10,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24862,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,5,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24863,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Barcelos- BRA- Amazonas,,,m,,,1993,,FLMNH,2-Mar,Neil Rosser,,-0.974722222,-62.92416667,Geonames
24864,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Barcelos- BRA- Amazonas,,,m,,,1993,,FLMNH,2-Mar,Neil Rosser,,-0.974722222,-62.92416667,Geonames
24865,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Rio Solimoes Sao Joao BRA AM,,,m,15,2,1993,,FLMNH,,Neil Rosser,,,,unknown
24866,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Maraa BRA AM,,,m,,10,1993,,FLMNH,,Neil Rosser,,-1.833333333,-65.36666667,Label
24867,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Foz do Jutal-BRA Amazonas,,,m,,10,1993,,FLMNH,,Neil Rosser,,-2.733333333,-66.95,Geonames
24868,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Santa Isabel do Rio Negro BRA AM,,,m,,10,1992,,FLMNH,,Neil Rosser,,-0.413888889,-65.01916667,Geonames
24869,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Manaus BRA AM,,,m,,1,1936,,FLMNH,,Neil Rosser,,-3.116666667,-60.03333333,Brown
24883,melpomene,melpomene vicina Heliconius,,,,hembra,Tefe BRA AM,,,m,,3,1993,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24884,melpomene,melpomene vicina Heliconius,,,,macho,Tefe BRA AM,,,m,,3,1993,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24885,melpomene,melpomene vicina Heliconius,,,,hembra,Tefe BRA AM,,,m,,3,1993,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24886,melpomene,melpomene vicina Heliconius,,,,macho,Tefe BRA AM,,,m,,3,1993,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24887,melpomene,melpomene vicina Heliconius,,,,hembra,Tefe BRA AM,,,m,,3,1993,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24888,melpomene,melpomene vicina Heliconius,,,,hembra,Tefe BRA AM,,,m,,3,1993,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24889,melpomene,melpomene vicina Heliconius,,,,hembra,Tefe BRA AM,,,m,18,1,1990,Paganini,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24890,melpomene,melpomene vicina Heliconius,,,,hembra,Alvaraes BRA AM,,,m,,1,1993,,FLMNH,,Neil Rosser,,-3.220833333,-64.80416667,Geonames
24891,melpomene,melpomene vicina Heliconius,,,,hembra,Tefe BRA AM,,,m,,3,1993,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24892,melpomene,melpomene vicina Heliconius,,,,macho,Alvaraes BRA AM,,,m,4,10,1995,,FLMNH,,Neil Rosser,,-3.220833333,-64.80416667,Geonames
24893,melpomene,melpomene vicina Heliconius,,,,hembra,Alvaraes BRA AM,,,m,4,10,1995,,FLMNH,,Neil Rosser,,-3.220833333,-64.80416667,Geonames
24894,melpomene,melpomene vicina Heliconius,,,,macho,Tefe BRA AM,,,m,8,10,1995,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24895,melpomene,melpomene vicina Heliconius,,,,hembra,Tefe BRA AM,,,m,9,10,1995,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
24896,melpomene,melpomene vicina Heliconius,,,,macho,Tefe BRA AM,,,m,8,10,1995,,FLMNH,,Neil Rosser,,-3.366666667,-64.73333333,Brown
